"","X","SurveyID","SurveyName","Surveyyear","Season","Description","ID","Intid","Rand","Firingorder","Strat","Stratname","Stratmoose","StratTracks","Strathab","Selected","Counted","UnitID","GMU","AreaMi","centrlat","centrlon","BULL_30_40","BULL_30_50","BULL_41_50","BULL_GT_50","BULL_GTE_50","BULL_LT_30","CALF","COW_W_0","COW_W_1","COW_W_2","COW_W_3","LG_BULL","MED_BULL","UNKNOWN","YBULL_ALL","YBULL_GTSF","YBULL_SF","totalmoose","TotalAdults","TotalCows","TotalBulls","TotalCalves","datecounted","searchmin","comments","ELEV_MEAN","xcoords","ycoords"
"8566",3266,395,"20E TOK WEST",2010,"Fall","FALL 2010 MOOSE SURVEYS","6428-14325",NA,NA,NA,"LO","LOW",NA,NA,NA,NA,NA,"6428-14325","20E",5.749,64.4833,-143.4583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,952,44.7507283065036,207.793766862618
"8567",3346,395,"20E TOK WEST",2010,"Fall","FALL 2010 MOOSE SURVEYS","6422-14325",NA,NA,NA,"HI","HIGH",NA,NA,NA,NA,NA,"6422-14325","20E",5.77,64.3833,-143.4583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,1145.4375,44.5627529900525,196.650743363448
"8568",3467,395,"20E TOK WEST",2010,"Fall","FALL 2010 MOOSE SURVEYS","6330-14240",NA,NA,NA,"LO","LOW",NA,NA,NA,NA,NA,"6330-14240","20E",5.951,63.5167,-142.7083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,734.6,80.2566283656423,99.6856626932928
"8569",3553,395,"20E TOK WEST",2010,"Fall","FALL 2010 MOOSE SURVEYS","6410-14340",NA,NA,NA,"HI","HIGH",NA,NA,NA,NA,1,"6410-14340","20E",5.812,64.1833,-143.7083,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,1,1,0,"11/11/2010",30,NA,1200,32.0405564872964,174.593487351473
"8570",3561,395,"20E TOK WEST",2010,"Fall","FALL 2010 MOOSE SURVEYS","6422-14255",NA,NA,NA,"LO","LOW",NA,NA,NA,NA,NA,"6422-14255","20E",5.77,64.3833,-142.9583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,827.0588,68.6826690783738,196.338950176751
"8571",3653,395,"20E TOK WEST",2010,"Fall","FALL 2010 MOOSE SURVEYS","6336-14225",NA,NA,NA,"LO","LOW",NA,NA,NA,NA,NA,"6336-14225","20E",5.93,63.6167,-142.4583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,840.0667,92.708312490906,110.790395565917
"8572",3781,395,"20E TOK WEST",2010,"Fall","FALL 2010 MOOSE SURVEYS","6354-14330",NA,NA,NA,"HI","HIGH",NA,NA,NA,NA,1,"6354-14330","20D",5.868,63.9167,-143.5417,0,0,1,2,0,0,0,2,2,1,0,0,0,0,0,0,0,12,8,5,3,4,NA,NA,NA,978.5,39.596672604482,144.730767639918
"8573",4081,395,"20E TOK WEST",2010,"Fall","FALL 2010 MOOSE SURVEYS","6354-14230",NA,NA,NA,"LO","LOW",NA,NA,NA,NA,NA,"6354-14230","20E",5.868,63.9167,-142.5417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,742.125,88.654066413154,144.22724544459
"8574",4162,395,"20E TOK WEST",2010,"Fall","FALL 2010 MOOSE SURVEYS","6352-14245",NA,NA,NA,"HI","HIGH",NA,NA,NA,NA,NA,"6352-14245","20E",5.875,63.8833,-142.7917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,733.9333,76.3656170251813,140.559183220388
"8575",4389,395,"20E TOK WEST",2010,"Fall","FALL 2010 MOOSE SURVEYS","6342-14300",NA,NA,NA,"HI","HIGH",NA,NA,NA,NA,NA,"6342-14300","20E",5.909,63.7167,-143.0417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,854.4375,63.8960788004505,122.097194154248
"8576",4443,395,"20E TOK WEST",2010,"Fall","FALL 2010 MOOSE SURVEYS","6424-14300",NA,NA,NA,"LO","LOW",NA,NA,NA,NA,NA,"6424-14300","20E",5.763,64.4167,-143.0417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,952.875,64.6977031815607,200.099776120418
"8577",4606,395,"20E TOK WEST",2010,"Fall","FALL 2010 MOOSE SURVEYS","6358-14240",NA,NA,NA,"LO","LOW",NA,NA,NA,NA,1,"6358-14240","20E",5.854,63.9833,-142.7083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,716.6875,80.5181525561455,151.679237606985
"8578",4937,395,"20E TOK WEST",2010,"Fall","FALL 2010 MOOSE SURVEYS","6350-14325",NA,NA,NA,"HI","HIGH",NA,NA,NA,NA,1,"6350-14325","20E",5.882,63.85,-143.4583,0,0,1,1,0,0,0,4,5,0,0,0,0,0,0,0,0,16,11,9,2,5,NA,NA,NA,992.8,43.5629925045245,137.227533736208
"8579",4938,395,"20E TOK WEST",2010,"Fall","FALL 2010 MOOSE SURVEYS","6348-14220",NA,NA,NA,"HI","HIGH",NA,NA,NA,NA,1,"6348-14220","20E",5.888,63.8167,-142.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,29,NA,642.6667,96.834409466398,133.074731963959
"8580",5120,395,"20E TOK WEST",2010,"Fall","FALL 2010 MOOSE SURVEYS","6414-14310",NA,NA,NA,"LO","LOW",NA,NA,NA,NA,NA,"6414-14310","20E",5.8,64.25,-143.2083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,1059.6,56.4305669404383,181.617034307932
"8581",5294,395,"20E TOK WEST",2010,"Fall","FALL 2010 MOOSE SURVEYS","6336-14240",NA,NA,NA,"HI","HIGH",NA,NA,NA,NA,NA,"6336-14240","20E",5.93,63.6167,-142.7083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,686.7333,80.3125872567193,110.828446733111
"8582",5399,395,"20E TOK WEST",2010,"Fall","FALL 2010 MOOSE SURVEYS","6334-14250",NA,NA,NA,"HI","HIGH",NA,NA,NA,NA,NA,"6334-14250","20E",5.937,63.5833,-142.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,800.9286,72.0188159933815,107.159084090778
"8583",5438,395,"20E TOK WEST",2010,"Fall","FALL 2010 MOOSE SURVEYS","6334-14300",NA,NA,NA,"HI","HIGH",NA,NA,NA,NA,NA,"6334-14300","20E",5.937,63.5833,-143.0417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,937.5333,63.7438643310514,107.232991410348
"8584",5466,395,"20E TOK WEST",2010,"Fall","FALL 2010 MOOSE SURVEYS","6356-14240",NA,NA,NA,"LO","LOW",NA,NA,NA,NA,NA,"6356-14240","20E",5.861,63.95,-142.7083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,749.5333,80.4994529799909,147.968481478326
"8585",5646,395,"20E TOK WEST",2010,"Fall","FALL 2010 MOOSE SURVEYS","6416-14250",NA,NA,NA,"LO","LOW",NA,NA,NA,NA,NA,"6416-14250","20E",5.791,64.2833,-142.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,942.6429,72.6156495183457,185.161612531171
"8586",5728,395,"20E TOK WEST",2010,"Fall","FALL 2010 MOOSE SURVEYS","6348-14235",NA,NA,NA,"LO","LOW",NA,NA,NA,NA,NA,"6348-14235","20E",5.888,63.8167,-142.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,880.2143,84.525843605421,133.09652196893
"8587",5985,395,"20E TOK WEST",2010,"Fall","FALL 2010 MOOSE SURVEYS","6408-14235",NA,NA,NA,"HI","HIGH",NA,NA,NA,NA,NA,"6408-14235","20E",5.819,64.15,-142.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,1213.6666,84.6645080425646,170.237761817412
"8588",6007,395,"20E TOK WEST",2010,"Fall","FALL 2010 MOOSE SURVEYS","6346-14255",NA,NA,NA,"HI","HIGH",NA,NA,NA,NA,NA,"6346-14255","20E",5.895,63.7833,-142.9583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,725.4375,68.0830003274197,129.47879607532
"8589",6169,395,"20E TOK WEST",2010,"Fall","FALL 2010 MOOSE SURVEYS","6346-14300",NA,NA,NA,"HI","HIGH",NA,NA,NA,NA,NA,"6346-14300","20E",5.895,63.7833,-143.0417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,759.0625,63.9721385866665,129.518256654195
"8590",6180,395,"20E TOK WEST",2010,"Fall","FALL 2010 MOOSE SURVEYS","6410-14310",NA,NA,NA,"LO","LOW",NA,NA,NA,NA,NA,"6410-14310","20E",5.812,64.1833,-143.2083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,"CHANGED TO LOW STRAT 2010",1010.75,56.3346230049627,174.184521120646
"8591",6383,395,"20E TOK WEST",2010,"Fall","FALL 2010 MOOSE SURVEYS","6336-14220",NA,NA,NA,"LO","LOW",NA,NA,NA,NA,NA,"6336-14220","20E",5.93,63.6167,-142.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,853.0667,96.8385842305574,110.788478910407
"8592",6556,395,"20E TOK WEST",2010,"Fall","FALL 2010 MOOSE SURVEYS","6334-14245",NA,NA,NA,"HI","HIGH",NA,NA,NA,NA,NA,"6334-14245","20E",5.937,63.5833,-142.7917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,741.8,76.1538588834202,107.130232092988
"8593",6557,395,"20E TOK WEST",2010,"Fall","FALL 2010 MOOSE SURVEYS","6412-14320",NA,NA,NA,"LO","LOW",NA,NA,NA,NA,NA,"6412-14320","20E",5.805,64.2167,-143.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,928,48.2925018552453,178.021373946234
"8594",6710,395,"20E TOK WEST",2010,"Fall","FALL 2010 MOOSE SURVEYS","6348-14315",NA,NA,NA,"LO","LOW",NA,NA,NA,NA,NA,"6348-14315","20E",5.888,63.8167,-143.2917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,784.8125,51.7024145726649,133.390274821426
"8595",6790,395,"20E TOK WEST",2010,"Fall","FALL 2010 MOOSE SURVEYS","6346-14220",NA,NA,NA,"HI","HIGH",NA,NA,NA,NA,1,"6346-14220","20E",5.895,63.7833,-142.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,32,NA,818.8,96.8351071604243,129.352883867601
"8596",6832,395,"20E TOK WEST",2010,"Fall","FALL 2010 MOOSE SURVEYS","6414-14300",NA,NA,NA,"HI","HIGH",NA,NA,NA,NA,NA,"6414-14300","20E",5.8,64.25,-143.0417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,1119.1333,64.5063639286368,181.523334227667
"8597",7020,395,"20E TOK WEST",2010,"Fall","FALL 2010 MOOSE SURVEYS","6358-14215",NA,NA,NA,"HI","HIGH",NA,NA,NA,NA,NA,"6358-14215","20E",5.854,63.9833,-142.2917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,843.4286,100.907907533862,151.64308987992
"8598",7136,395,"20E TOK WEST",2010,"Fall","FALL 2010 MOOSE SURVEYS","6358-14245",NA,NA,NA,"HI","HIGH",NA,NA,NA,NA,NA,"6358-14245","20E",5.854,63.9833,-142.7917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,1002.5333,76.4363262952698,151.702479853237
"8599",7148,395,"20E TOK WEST",2010,"Fall","FALL 2010 MOOSE SURVEYS","6348-14250",NA,NA,NA,"HI","HIGH",NA,NA,NA,NA,1,"6348-14250","20E",5.888,63.8167,-142.875,2,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,1,16,11,8,3,5,NA,NA,NA,706.6,72.2174139259187,133.166507430022
"8600",7408,395,"20E TOK WEST",2010,"Fall","FALL 2010 MOOSE SURVEYS","6414-14315",NA,NA,NA,"LO","LOW",NA,NA,NA,NA,NA,"6414-14315","20E",5.8,64.25,-143.2917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,897.3571,52.3878970595471,181.671885176903
"8601",7628,395,"20E TOK WEST",2010,"Fall","FALL 2010 MOOSE SURVEYS","6408-14305",NA,NA,NA,"LO","LOW",NA,NA,NA,NA,NA,"6408-14305","20E",5.819,64.15,-143.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,1317.875,60.3392052834761,170.424230613397
"8602",8246,395,"20E TOK WEST",2010,"Fall","FALL 2010 MOOSE SURVEYS","6356-14230",NA,NA,NA,"LO","LOW",NA,NA,NA,NA,NA,"6356-14230","20E",5.861,63.95,-142.5417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,746.5333,88.6630681980332,147.938011757643
"8603",8337,395,"20E TOK WEST",2010,"Fall","FALL 2010 MOOSE SURVEYS","6348-14255",NA,NA,NA,"HI","HIGH",NA,NA,NA,NA,1,"6348-14255","20E",5.888,63.8167,-142.9583,0,0,1,0,0,0,0,3,1,2,0,0,0,0,0,2,1,15,10,6,4,5,NA,NA,NA,714.6667,68.1163001126337,133.200531367125
"8604",8597,395,"20E TOK WEST",2010,"Fall","FALL 2010 MOOSE SURVEYS","6424-14255",NA,NA,NA,"LO","LOW",NA,NA,NA,NA,NA,"6424-14255","20E",5.763,64.4167,-142.9583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,957,68.7161414079048,200.060995103925
"8605",8666,395,"20E TOK WEST",2010,"Fall","FALL 2010 MOOSE SURVEYS","6346-14310",NA,NA,NA,"LO","LOW",NA,NA,NA,NA,NA,"6346-14310","20E",5.895,63.7833,-143.2083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,769.1875,55.7604033499681,129.613156478402
"8606",8667,395,"20E TOK WEST",2010,"Fall","FALL 2010 MOOSE SURVEYS","6354-14240",NA,NA,NA,"LO","LOW",NA,NA,NA,NA,NA,"6354-14240","20E",5.868,63.9167,-142.7083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,787.3333,80.4807588028035,144.257742669247
"8607",8826,395,"20E TOK WEST",2010,"Fall","FALL 2010 MOOSE SURVEYS","6424-14335",NA,NA,NA,"HI","HIGH",NA,NA,NA,NA,NA,"6424-14335","20E",5.763,64.4167,-143.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,1252.6,36.5941964968846,200.518502830971
"8608",8907,395,"20E TOK WEST",2010,"Fall","FALL 2010 MOOSE SURVEYS","6404-14210",NA,NA,NA,"LO","LOW",NA,NA,NA,NA,NA,"6404-14210","20E",5.833,64.0833,-142.2083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,857.3333,104.958534933983,162.79544949369
"8609",9148,395,"20E TOK WEST",2010,"Fall","FALL 2010 MOOSE SURVEYS","6412-14250",NA,NA,NA,"HI","HIGH",NA,NA,NA,NA,NA,"6412-14250","20E",5.805,64.2167,-142.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,1093.1428,72.5587095408195,177.739901704698
"8610",9202,395,"20E TOK WEST",2010,"Fall","FALL 2010 MOOSE SURVEYS","6330-14255",NA,NA,NA,"LO","LOW",NA,NA,NA,NA,NA,"6330-14255","20E",5.951,63.5167,-142.9583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,811.375,67.8175493767923,99.7723957289485
"8611",9299,395,"20E TOK WEST",2010,"Fall","FALL 2010 MOOSE SURVEYS","6346-14305",NA,NA,NA,"LO","LOW",NA,NA,NA,NA,NA,"6346-14305","20E",5.895,63.7833,-143.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,794.2857,59.8662475352335,129.563028749696
"8612",9355,395,"20E TOK WEST",2010,"Fall","FALL 2010 MOOSE SURVEYS","6344-14250",NA,NA,NA,"LO","LOW",NA,NA,NA,NA,NA,"6344-14250","20E",5.902,63.75,-142.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,863.3125,72.1606180583028,125.734136190497
"8613",9362,395,"20E TOK WEST",2010,"Fall","FALL 2010 MOOSE SURVEYS","6338-14240",NA,NA,NA,"LO","LOW",NA,NA,NA,NA,1,"6338-14240","20E",5.924,63.65,-142.7083,0,0,2,2,0,0,0,5,0,0,0,0,0,0,0,0,0,9,9,5,4,0,NA,NA,NA,700.6667,80.3312325088238,114.539028812823
"8614",9386,395,"20E TOK WEST",2010,"Fall","FALL 2010 MOOSE SURVEYS","6424-14320",NA,NA,NA,"LO","LOW",NA,NA,NA,NA,NA,"6424-14320","20E",5.763,64.4167,-143.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,1010.4286,48.6388766596338,200.307435617775
"8615",9404,395,"20E TOK WEST",2010,"Fall","FALL 2010 MOOSE SURVEYS","6400-14310",NA,NA,NA,"HI","HIGH",NA,NA,NA,NA,NA,"6400-14310","20E",5.847,64.0167,-143.2083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,1106.0667,56.0952190092259,155.620249656372
"8616",9944,395,"20E TOK WEST",2010,"Fall","FALL 2010 MOOSE SURVEYS","6358-14210",NA,NA,NA,"LO","LOW",NA,NA,NA,NA,NA,"6358-14210","20E",5.854,63.9833,-142.2083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,746.6667,104.989777008452,151.651859135609
"8617",10026,395,"20E TOK WEST",2010,"Fall","FALL 2010 MOOSE SURVEYS","6332-14235",NA,NA,NA,"LO","LOW",NA,NA,NA,NA,NA,"6332-14235","20E",5.944,63.55,-142.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,719.875,84.4151767970199,103.378099137081
"8618",10175,395,"20E TOK WEST",2010,"Fall","FALL 2010 MOOSE SURVEYS","6406-14315",NA,NA,NA,"LO","LOW",NA,NA,NA,NA,NA,"6406-14315","20E",5.826,64.1167,-143.2917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,1025.6875,52.1767429467789,166.818271810263
"8619",10328,395,"20E TOK WEST",2010,"Fall","FALL 2010 MOOSE SURVEYS","6404-14205",NA,NA,NA,"LO","LOW",NA,NA,NA,NA,NA,"6404-14205","20E",5.833,64.0833,-142.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,669,109.020932972601,162.809499756637
"8620",10412,395,"20E TOK WEST",2010,"Fall","FALL 2010 MOOSE SURVEYS","6402-14240",NA,NA,NA,"LO","LOW",NA,NA,NA,NA,NA,"6402-14240","20E",5.84,64.05,-142.7083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,720.1334,80.5556240753308,159.111945302527
"8621",10509,395,"20E TOK WEST",2010,"Fall","FALL 2010 MOOSE SURVEYS","6406-14235",NA,NA,NA,"HI","HIGH",NA,NA,NA,NA,NA,"6406-14235","20E",5.826,64.1167,-142.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,1190.4,84.6506361138404,166.526902917333
"8622",10709,395,"20E TOK WEST",2010,"Fall","FALL 2010 MOOSE SURVEYS","6400-14235",NA,NA,NA,"LO","LOW",NA,NA,NA,NA,NA,"6400-14235","20E",5.847,64.0167,-142.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,671.8666,84.6090025863589,155.383286335014
"8623",10801,395,"20E TOK WEST",2010,"Fall","FALL 2010 MOOSE SURVEYS","6406-14250",NA,NA,NA,"HI","HIGH",NA,NA,NA,NA,NA,"6406-14250","20E",5.826,64.1167,-142.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,990.3333,72.4732751163378,166.596320434878
"8624",10935,395,"20E TOK WEST",2010,"Fall","FALL 2010 MOOSE SURVEYS","6402-14225",NA,NA,NA,"LO","LOW",NA,NA,NA,NA,NA,"6402-14225","20E",5.84,64.05,-142.4583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,745.5,92.7622623597977,159.074335084703
"8625",11098,395,"20E TOK WEST",2010,"Fall","FALL 2010 MOOSE SURVEYS","6332-14245",NA,NA,NA,"LO","LOW",NA,NA,NA,NA,NA,"6332-14245","20E",5.944,63.55,-142.7917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,803.8,76.1303880937118,103.41970567903
"8626",11317,395,"20E TOK WEST",2010,"Fall","FALL 2010 MOOSE SURVEYS","6332-14240",NA,NA,NA,"HI","HIGH",NA,NA,NA,NA,NA,"6332-14240","20E",5.944,63.55,-142.7083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,"CHANGED TO HIGH STRAT 2010",757.6,80.2752571952418,103.396192252887
"8627",11490,395,"20E TOK WEST",2010,"Fall","FALL 2010 MOOSE SURVEYS","6338-14250",NA,NA,NA,"HI","HIGH",NA,NA,NA,NA,1,"6338-14250","20E",5.924,63.65,-142.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,772.5625,72.0755289215754,114.5912812126
"8628",11525,395,"20E TOK WEST",2010,"Fall","FALL 2010 MOOSE SURVEYS","6342-14250",NA,NA,NA,"HI","HIGH",NA,NA,NA,NA,NA,"6342-14250","20E",5.909,63.7167,-142.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,927.6875,72.1322750933871,122.023548094513
"8629",11591,395,"20E TOK WEST",2010,"Fall","FALL 2010 MOOSE SURVEYS","6426-14330",NA,NA,NA,"HI","HIGH",NA,NA,NA,NA,NA,"6426-14330","20E",5.756,64.45,-143.5417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,1048.2,40.6748807247525,204.153469640567
"8630",11681,395,"20E TOK WEST",2010,"Fall","FALL 2010 MOOSE SURVEYS","6400-14305",NA,NA,NA,"HI","HIGH",NA,NA,NA,NA,NA,"6400-14305","20E",5.847,64.0167,-143.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,1228.9333,60.1671055562607,155.570437203744
"8631",11711,395,"20E TOK WEST",2010,"Fall","FALL 2010 MOOSE SURVEYS","6402-14230",NA,NA,NA,"LO","LOW",NA,NA,NA,NA,NA,"6402-14230","20E",5.84,64.05,-142.5417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,838.3333,88.6901161992833,159.081558424431
"8632",11784,395,"20E TOK WEST",2010,"Fall","FALL 2010 MOOSE SURVEYS","6402-14340",NA,NA,NA,"LO","LOW",NA,NA,NA,NA,NA,"6402-14340","20E",5.84,64.05,-143.7083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,983.3077,31.7323470072471,159.741307367185
"8633",11930,395,"20E TOK WEST",2010,"Fall","FALL 2010 MOOSE SURVEYS","6402-14315",NA,NA,NA,"LO","LOW",NA,NA,NA,NA,NA,"6402-14315","20E",5.84,64.05,-143.2917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,1067.2142,52.0711774823201,159.38599504566
"8634",12047,395,"20E TOK WEST",2010,"Fall","FALL 2010 MOOSE SURVEYS","6358-14235",NA,NA,NA,"LO","LOW",NA,NA,NA,NA,1,"6358-14235","20E",5.854,63.9833,-142.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,663.7857,84.5951049979344,151.661353156979
"8635",12067,395,"20E TOK WEST",2010,"Fall","FALL 2010 MOOSE SURVEYS","6412-14255",NA,NA,NA,"HI","HIGH",NA,NA,NA,NA,1,"6412-14255","20E",5.805,64.2167,-142.9583,3,0,4,2,0,0,0,10,2,0,0,0,0,0,0,0,0,23,21,12,9,2,NA,NA,NA,1338.5,68.5158505211769,177.773556661227
"8636",12199,395,"20E TOK WEST",2010,"Fall","FALL 2010 MOOSE SURVEYS","6406-14225",NA,NA,NA,"LO","LOW",NA,NA,NA,NA,1,"6406-14225","20E",5.826,64.1167,-142.4583,2,0,8,0,0,0,0,12,1,0,0,0,0,0,0,0,2,26,25,13,12,1,NA,NA,"CHANGED TO LOW STRAT 2010",886.6667,92.770585165526,166.507180725716
"8637",12388,395,"20E TOK WEST",2010,"Fall","FALL 2010 MOOSE SURVEYS","6400-14245",NA,NA,NA,"HI","HIGH",NA,NA,NA,NA,NA,"6400-14245","20E",5.847,64.0167,-142.7917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,1064.5294,76.4599568475582,155.424375650214
"8638",12460,395,"20E TOK WEST",2010,"Fall","FALL 2010 MOOSE SURVEYS","6402-14210",NA,NA,NA,"HI","HIGH",NA,NA,NA,NA,NA,"6402-14210","20E",5.84,64.05,-142.2083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,918.1429,104.968941541974,159.084616563369
"8639",12533,395,"20E TOK WEST",2010,"Fall","FALL 2010 MOOSE SURVEYS","6352-14225",NA,NA,NA,"HI","HIGH",NA,NA,NA,NA,1,"6352-14225","20E",5.875,63.8833,-142.4583,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,1,0,1,NA,NA,NA,791.647,92.7414825615093,140.49809702593
